time; pose_x; pose_y; pose_heading;  gps_x; gps_y; gps_z; acc_0; acc_1; acc_2; right_enc; left_enc; odo_acc_x; odo_acc_y; odo_acc_heading; odo_enc_x; odo_enc_y; odo_enc_heading; kal_x; kal_y; kal_vx; kal_vy
31.248; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; -2.85833e-05; -0.0091374; 9.80999; 191.57; 191.581; 2.95687; -1.69306; 0.00252632; 2.51478; -1.39413; -0.00378947; 2.62026; -0.819886; 0.12309; -0.0064685
31.264; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; -2.46558e-05; -0.00991117; 9.80999; 191.686; 191.675; 2.95944; -1.69306; -0.00378947; 2.51687; -1.39414; 0.00378947; 2.62515; -0.818795; 0.123816; -0.00645494
31.28; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; -3.14946e-05; -0.0104074; 9.80999; 191.779; 191.779; 2.96201; -1.69306; 0.00378947; 2.51885; -1.39413; 1.28283e-15; 2.62975; -0.817774; 0.124428; -0.0064411
31.296; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; -3.54093e-05; -0.0105681; 9.80999; 191.887; 191.876; 2.96458; -1.69306; 1.28283e-15; 2.5209; -1.39413; 0.00378947; 2.6341; -0.816815; 0.124944; -0.00642921
31.312; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; -3.67321e-05; -0.0103931; 9.80999; 191.974; 191.999; 2.96714; -1.69305; 0.00378947; 2.52299; -1.39412; -0.00884211; 2.63821; -0.815913; 0.125379; -0.00641412
31.328; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; -2.49578e-05; -0.00982833; 9.80999; 192.089; 192.103; 2.96969; -1.69307; -0.00884211; 2.52518; -1.39414; -0.00505263; 2.64212; -0.815062; 0.125746; -0.00640089
31.344; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; -2.33219e-05; -0.00898047; 9.80999; 192.182; 192.179; 2.97224; -1.69308; -0.00505263; 2.52688; -1.39415; 0.00126316; 2.64583; -0.814259; 0.126058; -0.00639011
31.36; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; -2.16103e-05; -0.00782664; 9.80999; 192.272; 192.283; 2.97479; -1.69308; 0.00126316; 2.52882; -1.39415; -0.00378947; 2.64937; -0.813499; 0.126326; -0.0063785
31.376; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; -1.98151e-05; -0.00638682; 9.81; 192.388; 192.366; 2.97733; -1.69309; -0.00378947; 2.5308; -1.39416; 0.00757895; 2.65275; -0.812778; 0.126559; -0.00637024
31.392; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; -1.88377; -11.2918; 9.78565; 192.467; 192.474; 2.97698; -1.69309; 0.00757895; 2.53267; -1.39414; -0.00252632; 2.65598; -0.812094; -0.0538258; -0.0059038
31.408; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; 0.559458; 3.75314; 9.77845; 192.589; 192.568; 2.97759; -1.69309; -0.00252632; 2.53483; -1.39415; 0.00757895; 2.65629; -0.811437; 0.00649292; -0.00544052
31.424; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; 0.0127873; -0.426047; 10.0734; 192.665; 192.686; 2.97808; -1.69309; 0.00757895; 2.53678; -1.39413; -0.00757895; 2.6575; -0.810804; -7.65136e-05; -0.00537894
31.44; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; 1.34085; 0.353974; 9.39096; 192.773; 192.78; 2.97867; -1.69309; -0.00757895; 2.53879; -1.39415; -0.00252632; 2.65855; -0.8102; 0.00581414; -0.00538441
31.456; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; 0.0211128; 0.153586; 9.83982; 192.87; 192.874; 2.97929; -1.69309; -0.00252632; 2.5407; -1.39415; -0.00126316; 2.65963; -0.809623; 0.00847904; -0.00537919
31.472; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; -1.42551; 0.434846; 9.89506; 192.974; 192.978; 2.98002; -1.69309; -0.00126316; 2.54279; -1.39415; -0.00126316; 2.66071; -0.809072; 0.0156255; -0.00537998
31.488; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; 0.00469607; 0.0986748; 9.81069; 193.082; 193.086; 2.98078; -1.6931; -0.00126316; 2.54495; -1.39416; -0.00126316; 2.66185; -0.808545; 0.0173746; -0.00537427
31.504; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; 0.00407818; 0.0883026; 9.81065; 193.176; 193.198; 2.98155; -1.6931; -0.00126316; 2.547; -1.39416; -0.00757895; 2.66296; -0.80804; 0.0189401; -0.00537665
31.52; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; 0.00336008; 0.0793504; 9.8105; 193.277; 193.27; 2.98234; -1.6931; -0.00757895; 2.54873; -1.39417; 0.00252632; 2.66405; -0.807556; 0.0203457; -0.0053668
31.536; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; 0.00277759; 0.0721596; 9.81037; 193.37; 193.385; 2.98315; -1.6931; 0.00252632; 2.55082; -1.39417; -0.00505263; 2.66512; -0.807091; 0.0216204; -0.00536517
31.552; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; 0.00230643; 0.0663787; 9.81027; 193.478; 193.496; 2.98398; -1.6931; -0.00505263; 2.55301; -1.39418; -0.00631579; 2.66617; -0.806645; 0.0227875; -0.00536446
31.568; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; 0.00192524; 0.0617208; 9.81019; 193.586; 193.586; 2.98481; -1.69311; -0.00631579; 2.55499; -1.39419; 1.30364e-15; 2.66719; -0.806217; 0.0238658; -0.00535815
31.584; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; 0.00161685; 0.0579588; 9.81013; 193.684; 193.687; 2.98566; -1.69311; 1.30364e-15; 2.55697; -1.39419; -0.00126316; 2.66819; -0.805805; 0.0248701; -0.00535304
31.6; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; 0.00136744; 0.0549126; 9.81008; 193.784; 193.799; 2.98652; -1.69311; -0.00126316; 2.5591; -1.39419; -0.00505263; 2.66918; -0.805408; 0.0258126; -0.00535085
31.616; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; 0.00116584; 0.0524391; 9.81005; 193.892; 193.878; 2.9874; -1.69312; -0.00505263; 2.56097; -1.3942; 0.00505263; 2.67014; -0.805026; 0.026703; -0.00534159
31.632; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; 0.00100298; 0.0504246; 9.81002; 193.993; 193.997; 2.98828; -1.69311; 0.00505263; 2.56316; -1.39419; -0.00126316; 2.67108; -0.804658; 0.0275493; -0.00533687
31.648; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; 0.000871494; 0.0487785; 9.81; 194.098; 194.098; 2.98917; -1.69311; -0.00126316; 2.56522; -1.39419; 1.30299e-15; 2.672; -0.804302; 0.0283577; -0.00533148
31.664; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; 0.000765368; 0.0474285; 9.80998; 194.184; 194.177; 2.99007; -1.69311; 1.30299e-15; 2.56687; -1.39419; 0.00252632; 2.6729; -0.80396; 0.0291335; -0.00532468
31.68; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; 0.000679699; 0.0463169; 9.80997; 194.292; 194.296; 2.99099; -1.69311; 0.00252632; 2.56914; -1.39419; -0.00126316; 2.67379; -0.803629; 0.029881; -0.00532034
31.696; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; 0.000610486; 0.0453975; 9.80996; 194.389; 194.389; 2.99191; -1.69311; -0.00126316; 2.57105; -1.39419; 1.30256e-15; 2.67466; -0.803309; 0.0306035; -0.00531538
31.712; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; 0.000554469; 0.0446332; 9.80996; 194.497; 194.497; 2.99284; -1.69311; 1.30256e-15; 2.57321; -1.39419; 1.30256e-15; 2.67551; -0.803; 0.031304; -0.00531056
31.728; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; 0.000508992; 0.0439944; 9.80995; 194.591; 194.598; 2.99378; -1.69311; 1.30256e-15; 2.57515; -1.39419; -0.00252632; 2.67635; -0.802702; 0.0319849; -0.00530729
31.744; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; 0.000471901; 0.0434573; 9.80995; 194.692; 194.692; 2.99473; -1.69311; -0.00252632; 2.5771; -1.3942; 1.30278e-15; 2.67717; -0.802413; 0.032648; -0.00530271
31.76; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; 0.000441453; 0.0430029; 9.80995; 194.785; 194.785; 2.99569; -1.69311; 1.30278e-15; 2.57897; -1.3942; 1.30278e-15; 2.67798; -0.802133; 0.033295; -0.00529825
31.776; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; 0.000416239; 0.0426159; 9.80994; 194.897; 194.89; 2.99665; -1.69311; 1.30278e-15; 2.58113; -1.3942; 0.00252632; 2.67877; -0.801862; 0.0339273; -0.00529254
31.792; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; 0.000395131; 0.0422838; 9.80994; 194.994; 194.969; 2.99763; -1.69311; 0.00252632; 2.58289; -1.39419; 0.00884211; 2.67955; -0.8016; 0.0345459; -0.00528357
31.808; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; 0.000377222; 0.0419969; 9.80994; 195.08; 195.08; 2.99861; -1.6931; 0.00884211; 2.58487; -1.39417; 1.30451e-15; 2.68032; -0.801346; 0.035152; -0.00527943
31.824; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; 0.000361793; 0.0417471; 9.80994; 195.192; 195.199; 2.9996; -1.6931; 1.30451e-15; 2.58718; -1.39417; -0.00252632; 2.68108; -0.8011; 0.0357464; -0.00527672
31.84; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; 0.000348272; 0.0415281; 9.80994; 195.289; 195.307; 3.0006; -1.6931; -0.00252632; 2.58923; -1.39418; -0.00631579; 2.68182; -0.800861; 0.0363296; -0.00527606
31.856; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; 0.000336212; 0.0413346; 9.80994; 195.404; 195.401; 3.00161; -1.69311; -0.00631579; 2.59132; -1.39419; 0.00126316; 2.68255; -0.800629; 0.0369025; -0.00527155
31.872; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; 0.00032526; 0.0411624; 9.80994; 195.487; 195.473; 3.00263; -1.69311; 0.00126316; 2.59286; -1.39419; 0.00505263; 2.68327; -0.800404; 0.0374654; -0.00526516
31.888; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; 0.000315147; 0.0410083; 9.80994; 195.595; 195.617; 3.00365; -1.6931; 0.00505263; 2.59538; -1.39418; -0.00757895; 2.68398; -0.800186; 0.038019; -0.00526536
31.904; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; 0.000305665; 0.0408693; 9.80994; 195.7; 195.678; 3.00469; -1.69311; -0.00757895; 2.59704; -1.39419; 0.00757895; 2.68468; -0.799975; 0.0385636; -0.00525787
31.92; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; 0.00252269; 0.0525935; 9.80994; 195.804; 195.822; 3.00573; -1.6931; 0.00757895; 2.59952; -1.39417; -0.00631579; 2.68538; -0.799769; 0.0392892; -0.00525875
31.936; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; 0.00317382; 0.0560106; 9.81; 195.912; 195.89; 3.00679; -1.69311; -0.00631579; 2.60129; -1.39418; 0.00757895; 2.68606; -0.799569; 0.040063; -0.00524957
31.952; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; 0.00315504; 0.0558768; 9.80998; 196.002; 195.988; 3.00786; -1.6931; 0.00757895; 2.60316; -1.39417; 0.00505263; 2.68674; -0.799375; 0.0408283; -0.00524237
31.968; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; 0.00310666; 0.0555866; 9.80985; 196.114; 196.096; 3.00894; -1.6931; 0.00505263; 2.60536; -1.39416; 0.00631579; 2.68741; -0.799186; 0.0415829; -0.00523433
31.984; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; 0.00309531; 0.0554899; 9.80982; 196.207; 196.225; 3.01003; -1.69309; 0.00631579; 2.60759; -1.39414; -0.00631579; 2.68808; -0.799003; 0.0423298; -0.00523578
32; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; 0.00310065; 0.0554772; 9.80983; 196.304; 196.294; 3.01113; -1.6931; -0.00631579; 2.60924; -1.39415; 0.00378947; 2.68874; -0.798824; 0.0430705; -0.00522975
32.016; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; 0.00310895; 0.0554759; 9.80984; 196.398; 196.412; 3.01225; -1.69309; 0.00378947; 2.61137; -1.39415; -0.00505263; 2.6894; -0.798651; 0.0438053; -0.00523038
32.032; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; 0.00314535; 0.0556336; 9.80995; 196.51; 196.513; 3.01338; -1.6931; -0.00505263; 2.61349; -1.39416; -0.00126316; 2.69006; -0.798482; 0.0445369; -0.00522825
32.048; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; 0.00315642; 0.0556651; 9.80995; 196.6; 196.596; 3.01452; -1.6931; -0.00126316; 2.61522; -1.39416; 0.00126316; 2.69071; -0.798318; 0.0452632; -0.00522428
32.064; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; 0.00316793; 0.0557051; 9.80993; 196.704; 196.697; 3.01567; -1.6931; 0.00126316; 2.61727; -1.39416; 0.00252632; 2.69135; -0.798158; 0.0459847; -0.00521943
32.08; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; 0.00318373; 0.0557722; 9.80991; 196.808; 196.801; 3.01683; -1.6931; 0.00252632; 2.61936; -1.39415; 0.00252632; 2.69199; -0.798003; 0.0467017; -0.00521462
32.096; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; 0.00320337; 0.0558625; 9.8099; 196.913; 196.906; 3.01801; -1.69309; 0.00252632; 2.62145; -1.39415; 0.00252632; 2.69263; -0.797852; 0.0474147; -0.00520986
32.112; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; 0.00322655; 0.0559727; 9.80989; 197.021; 196.992; 3.0192; -1.69309; 0.00252632; 2.62339; -1.39414; 0.0101053; 2.69326; -0.797704; 0.0481241; -0.00519943
32.128; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; 0.003253; 0.0561004; 9.80988; 197.093; 197.104; 3.0204; -1.69308; 0.0101053; 2.62523; -1.39412; -0.00378947; 2.69389; -0.79756; 0.0488303; -0.00519953
32.144; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; 0.00328254; 0.0562436; 9.80987; 197.19; 197.204; 3.02161; -1.69308; -0.00378947; 2.62721; -1.39413; -0.00505263; 2.69452; -0.797421; 0.0495336; -0.00520064
32.16; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; 0.00331505; 0.0564006; 9.80987; 197.305; 197.32; 3.02284; -1.69309; -0.00505263; 2.62951; -1.39414; -0.00505263; 2.69514; -0.797284; 0.0502343; -0.00520182
32.176; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; 0.00335042; 0.0565701; 9.80986; 197.406; 197.431; 3.02407; -1.6931; -0.00505263; 2.63164; -1.39415; -0.00884211; 2.69576; -0.797152; 0.0509326; -0.00520594
32.192; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; 0.00338858; 0.0567512; 9.80986; 197.51; 197.51; 3.02532; -1.69311; -0.00884211; 2.63347; -1.39417; 1.30972e-15; 2.69638; -0.797023; 0.0516289; -0.00520335
32.208; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; 0.00342951; 0.0569429; 9.80986; 197.6; 197.611; 3.02658; -1.69311; 1.30972e-15; 2.63538; -1.39417; -0.00378947; 2.69699; -0.796897; 0.0523233; -0.00520372
32.224; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; 0.00347317; 0.0571447; 9.80985; 197.716; 197.705; 3.02786; -1.69311; -0.00378947; 2.63747; -1.39418; 0.00378947; 2.6976; -0.796774; 0.053016; -0.00519829
32.24; 2.6882; -0.785783; 0.188014; -0.211805; -3.19575e-05; 0.785783; 0.00351956; 0.0573558; 9.80985; 197.809; 197.788; 3.02914; -1.69311; 0.00378947; 2.63923; -1.39417; 0.00757895; 2.69821; -0.796655; 0.0537073; -0.00518995
32.256; 2.70355; -0.763154; 0.974488; -0.196445; -2.52917e-05; 0.763154; 0.00356869; 0.057576; 9.80985; 197.903; 197.906; 3.03044; -1.6931; 0.00757895; 2.64136; -1.39415; -0.00126316; 2.69928; -0.795531; 0.0545586; -0.00517626
32.272; 2.70355; -0.763154; 0.974488; -0.196445; -2.52917e-05; 0.763154; 0.00362055; 0.0578048; 9.80984; 198.011; 198.007; 3.03175; -1.6931; -0.00126316; 2.64344; -1.39416; 0.00126316; 2.7003; -0.794481; 0.0553945; -0.00516149
32.288; 2.70355; -0.763154; 0.974488; -0.196445; -2.52917e-05; 0.763154; 0.00367518; 0.058042; 9.80984; 198.101; 198.112; 3.03308; -1.6931; 0.00126316; 2.64539; -1.39415; -0.00378947; 2.70129; -0.793497; 0.0562169; -0.00515151
32.304; 2.70355; -0.763154; 0.974488; -0.196445; -2.52917e-05; 0.763154; 0.00373259; 0.0582873; 9.80984; 198.209; 198.216; 3.03441; -1.6931; -0.00378947; 2.64751; -1.39416; -0.00252632; 2.70224; -0.792573; 0.0570276; -0.00514127
32.32; 2.70355; -0.763154; 0.974488; -0.196445; -2.52917e-05; 0.763154; 0.0037928; 0.0585406; 9.80984; 198.317; 198.295; 3.03576; -1.6931; -0.00252632; 2.64938; -1.39417; 0.00757895; 2.70317; -0.791703; 0.0578279; -0.00512368
32.336; 2.70355; -0.763154; 0.974488; -0.196445; -2.52917e-05; 0.763154; 0.00385584; 0.0588018; 9.80983; 198.421; 198.407; 3.03712; -1.69309; 0.00757895; 2.65154; -1.39415; 0.00505263; 2.70408; -0.790882; 0.0586192; -0.00510868
32.352; 2.70355; -0.763154; 0.974488; -0.196445; -2.52917e-05; 0.763154; 0.00392174; 0.0590707; 9.80983; 198.518; 198.497; 3.0385; -1.69309; 0.00505263; 2.65342; -1.39414; 0.00757895; 2.70496; -0.790107; 0.0594025; -0.00509218
32.368; 2.70355; -0.763154; 0.974488; -0.196445; -2.52917e-05; 0.763154; 0.00399052; 0.0593473; 9.80983; 198.608; 198.612; 3.03989; -1.69308; 0.00757895; 2.65547; -1.39413; -0.00126316; 2.70582; -0.789372; 0.0601789; -0.00508329
32.384; 2.70355; -0.763154; 0.974488; -0.196445; -2.52917e-05; 0.763154; 0.00406222; 0.0596317; 9.80983; 198.702; 198.727; 3.04129; -1.69308; -0.00126316; 2.65756; -1.39413; -0.00884211; 2.70666; -0.788676; 0.0609491; -0.00508103
32.4; 2.70355; -0.763154; 0.974488; -0.196445; -2.52917e-05; 0.763154; 0.00413685; 0.0599237; 9.80983; 198.828; 198.814; 3.0427; -1.69309; -0.00884211; 2.65968; -1.39415; 0.00505263; 2.70749; -0.788015; 0.061714; -0.00506789
32.416; 2.70355; -0.763154; 0.974488; -0.196445; -2.52917e-05; 0.763154; 0.00421444; 0.0602236; 9.80982; 198.893; 198.904; 3.04413; -1.69308; 0.00505263; 2.66123; -1.39414; -0.00378947; 2.7083; -0.787386; 0.0624742; -0.00506239
32.432; 2.70355; -0.763154; 0.974488; -0.196445; -2.52917e-05; 0.763154; 0.00429503; 0.0605313; 9.80982; 199.015; 198.997; 3.04557; -1.69309; -0.00378947; 2.66339; -1.39415; 0.00631579; 2.7091; -0.786787; 0.0632304; -0.00504892
32.448; 2.70355; -0.763154; 0.974488; -0.196445; -2.52917e-05; 0.763154; 0.00437865; 0.060847; 9.80982; 199.109; 199.105; 3.04702; -1.69308; 0.00631579; 2.6654; -1.39413; 0.00126316; 2.70989; -0.786216; 0.0639831; -0.00503996
32.464; 2.70355; -0.763154; 0.974488; -0.196445; -2.52917e-05; 0.763154; 0.00446532; 0.0611708; 9.80982; 199.22; 199.224; 3.04849; -1.69308; 0.00126316; 2.66771; -1.39413; -0.00126316; 2.71067; -0.78567; 0.0647328; -0.00503342
32.48; 2.70355; -0.763154; 0.974488; -0.196445; -2.52917e-05; 0.763154; 0.00455508; 0.0615031; 9.80981; 199.307; 199.332; 3.04997; -1.69308; -0.00126316; 2.66965; -1.39413; -0.00884211; 2.71143; -0.785149; 0.06548; -0.00503357
32.496; 2.70355; -0.763154; 0.974488; -0.196445; -2.52917e-05; 0.763154; 0.00464798; 0.0618441; 9.80981; 199.415; 199.422; 3.05146; -1.69309; -0.00884211; 2.67163; -1.39415; -0.00252632; 2.71219; -0.78465; 0.0662251; -0.00502869
32.512; 2.70355; -0.763154; 0.974488; -0.196445; -2.52917e-05; 0.763154; 0.00474405; 0.062194; 9.80981; 199.523; 199.523; 3.05297; -1.6931; -0.00252632; 2.67372; -1.39416; 1.31275e-15; 2.71294; -0.784173; 0.0669687; -0.00502192
32.528; 2.70355; -0.763154; 0.974488; -0.196445; -2.52917e-05; 0.763154; 0.00484336; 0.0625532; 9.80981; 199.609; 199.627; 3.05449; -1.6931; 1.31275e-15; 2.67563; -1.39416; -0.00631579; 2.71368; -0.783715; 0.0677109; -0.00502083
32.544; 2.70355; -0.763154; 0.974488; -0.196445; -2.52917e-05; 0.763154; 0.00494595; 0.0629222; 9.8098; 199.688; 199.71; 3.05602; -1.69311; -0.00631579; 2.67725; -1.39417; -0.00757895; 2.71441; -0.783276; 0.0684523; -0.00502108
32.56; 2.70355; -0.763154; 0.974488; -0.196445; -2.52917e-05; 0.763154; 0.0050519; 0.0633015; 9.8098; 199.829; 199.825; 3.05757; -1.69312; -0.00757895; 2.6798; -1.39419; 0.00126316; 2.71514; -0.782854; 0.0691932; -0.0050139
32.576; 2.70355; -0.763154; 0.974488; -0.196445; -2.52917e-05; 0.763154; 0.00516128; 0.0636916; 9.8098; 199.93; 199.915; 3.05914; -1.69312; 0.00126316; 2.68171; -1.39418; 0.00505263; 2.71586; -0.782448; 0.069934; -0.00500359
32.592; 2.70355; -0.763154; 0.974488; -0.196445; -2.52917e-05; 0.763154; 0.0052742; 0.0640932; 9.8098; 200.023; 200.016; 3.06071; -1.69311; 0.00505263; 2.68366; -1.39417; 0.00252632; 2.71658; -0.782058; 0.0706749; -0.00499566
32.608; 2.70355; -0.763154; 0.974488; -0.196445; -2.52917e-05; 0.763154; 0.00539075; 0.0645069; 9.80979; 200.124; 200.135; 3.06231; -1.6931; 0.00252632; 2.68585; -1.39417; -0.00378947; 2.71729; -0.781683; 0.0714164; -0.00499352
32.624; 2.70355; -0.763154; 0.974488; -0.196445; -2.52917e-05; 0.763154; 0.00551106; 0.0649335; 9.80979; 200.236; 200.218; 3.06391; -1.69311; -0.00378947; 2.6878; -1.39418; 0.00631579; 2.71799; -0.781321; 0.0721587; -0.00498251
32.64; 2.70355; -0.763154; 0.974488; -0.196445; -2.52917e-05; 0.763154; 0.00563528; 0.0653725; 9.80979; 200.322; 200.318; 3.06553; -1.6931; 0.00631579; 2.68967; -1.39416; 0.00126316; 2.71869; -0.780973; 0.0729023; -0.00497619
32.656; 2.70355; -0.763154; 0.974488; -0.196445; -2.52917e-05; 0.763154; 0.00576406; 0.0658265; 9.80979; 200.394; 200.416; 3.06717; -1.6931; 0.00126316; 2.69136; -1.39416; -0.00757895; 2.71939; -0.780637; 0.0736474; -0.00497806
32.672; 2.70355; -0.763154; 0.974488; -0.196445; -2.52917e-05; 0.763154; 0.00589458; 0.0662993; 9.80978; 200.527; 200.527; 3.06882; -1.69311; -0.00757895; 2.69381; -1.39418; 1.30972e-15; 2.72008; -0.780312; 0.0743944; -0.00497317
32.688; 2.70355; -0.763154; 0.974488; -0.196445; -2.52917e-05; 0.763154; 0.00602264; 0.066795; 9.80978; 200.632; 200.606; 3.07048; -1.69311; 1.30972e-15; 2.69564; -1.39418; 0.00884211; 2.72077; -0.779999; 0.0751439; -0.00496023
32.704; 2.70355; -0.763154; 0.974488; -0.196445; -2.52917e-05; 0.763154; 0.00616767; 0.0672991; 9.80978; 200.736; 200.711; 3.07216; -1.6931; 0.00884211; 2.69773; -1.39416; 0.00884211; 2.72145; -0.779696; 0.075896; -0.00494734
32.72; 2.70355; -0.763154; 0.974488; -0.196445; -2.52917e-05; 0.763154; 0.00631837; 0.0678221; 9.80978; 200.815; 200.844; 3.07385; -1.69308; 0.00884211; 2.69985; -1.39414; -0.0101053; 2.72214; -0.779404; 0.0766511; -0.00495238
32.736; 2.70355; -0.763154; 0.974488; -0.196445; -2.52917e-05; 0.763154; 0.00647417; 0.0683665; 9.80977; 200.934; 200.923; 3.07556; -1.6931; -0.0101053; 2.70183; -1.39416; 0.00378947; 2.72282; -0.779121; 0.0774096; -0.00494439
32.752; 2.70355; -0.763154; 0.974488; -0.196445; -2.52917e-05; 0.763154; 0.00663543; 0.0689342; 9.80977; 201.013; 201.024; 3.07729; -1.69309; 0.00378947; 2.70363; -1.39416; -0.00378947; 2.72349; -0.778847; 0.0781721; -0.00494377
32.768; 2.70355; -0.763154; 0.974488; -0.196445; -2.52917e-05; 0.763154; 0.00680255; 0.0695272; 9.80977; 201.11; 201.125; 3.07903; -1.6931; -0.00378947; 2.70561; -1.39416; -0.00505263; 2.72417; -0.778583; 0.0789389; -0.00494452
32.784; 2.70355; -0.763154; 0.974488; -0.196445; -2.52917e-05; 0.763154; 0.00697598; 0.0701479; 9.80976; 201.233; 201.236; 3.08078; -1.69311; -0.00505263; 2.70795; -1.39418; -0.00126316; 2.72484; -0.778326; 0.0797105; -0.0049417
32.8; 2.70355; -0.763154; 0.974488; -0.196445; -2.52917e-05; 0.763154; 0.00715622; 0.0707987; 9.80976; 201.323; 201.323; 3.08256; -1.69311; -0.00126316; 2.70972; -1.39418; 1.3134e-15; 2.72551; -0.778078; 0.0804876; -0.00493775
32.816; 2.70355; -0.763154; 0.974488; -0.196445; -2.52917e-05; 0.763154; 0.00734382; 0.0714824; 9.80976; 201.42; 201.424; 3.08434; -1.69311; 1.3134e-15; 2.7117; -1.39418; -0.00126316; 2.72618; -0.777838; 0.0812706; -0.00493516
